"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","collectionCode","verbatimLocality","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","networkKeys","sex","elevation","elevationAccuracy","higherGeography","georeferencedBy","institutionKey","otherCatalogNumbers","preparations","institutionID","dynamicProperties","county","language","type","locationAccordingTo","identificationRemarks","recordNumber","georeferencedDate","nomenclaturalCode","georeferenceProtocol","footprintWKT","locality","verbatimCoordinateSystem","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","higherClassification","georeferenceSources","projectId","individualCount","datasetID","samplingProtocol","acceptedNameUsage","namePublishedInYear","vernacularName","ownerInstitutionCode","nameAccordingTo","bibliographicCitation","parentNameUsage","lifeStage","gadm"
"4845823953","Peromyscus californicus (Gambel, 1848)",31.992362,-116.841684,"cdc,cdround,typstativ,osiic,inmano","761b9180-2dc4-4c9c-a097-d79b879e53bb","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:36.665+00:00","2024-04-17T09:42:50.997+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,14,"2021-09-14",257,257,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:42:50.997+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"034159b187d0b7597cffb748e33aa693","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","034159b187d0b7597cffb748e33aa693",NA,NA,"NO APLICA",NA,"4845823953","034159b187d0b7597cffb748e33aa693","efe5efdd8c2a665dfd8f4358895bf888","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538888 Reubicación Coordenadas UTM X: 515582 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Rescate-Reubicación",1,"034159b187d0b7597cffb748e33aa693","Trampeo","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-rescate-reubicación), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845823983","Peromyscus californicus (Gambel, 1848)",31.995203,-116.856426,"cdc,cdround,typstativ,osiic,inmano","761b9180-2dc4-4c9c-a097-d79b879e53bb","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:36.665+00:00","2024-04-17T09:42:51.144+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,29,"2021-09-29",272,272,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:42:51.144+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"066a29c78e00f80f3285b9f2642b40d6","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","066a29c78e00f80f3285b9f2642b40d6",NA,NA,"NO APLICA",NA,"4845823983","066a29c78e00f80f3285b9f2642b40d6","efe5efdd8c2a665dfd8f4358895bf888","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538669 Reubicación Coordenadas UTM X: 515574 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Rescate-Reubicación",1,"066a29c78e00f80f3285b9f2642b40d6","Trampeo","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-rescate-reubicación), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845796346","Peromyscus californicus (Gambel, 1848)",31.991621,-116.840765,"cdc,cdround,typstativ,osiic,inmano","ff5b3f2e-4d8c-4c74-b506-244f782be654","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:48.792+00:00","2024-04-17T09:40:11.678+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,14,"2021-09-14",257,257,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:40:11.678+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"0b897035f32e06e6a3e5f940c5c2f9fe","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","0b897035f32e06e6a3e5f940c5c2f9fe",NA,NA,"NO APLICA",NA,"4845796346","0b897035f32e06e6a3e5f940c5c2f9fe","cd445106695ffc96198ac55b639530a3","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538888 Reubicación Coordenadas UTM X: 515582 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Marcado",1,"0b897035f32e06e6a3e5f940c5c2f9fe","Perforación: 41","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-marcado), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845823812","Peromyscus californicus (Gambel, 1848)",31.995807,-116.856097,"cdc,cdround,typstativ,osiic,inmano","761b9180-2dc4-4c9c-a097-d79b879e53bb","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:36.665+00:00","2024-04-17T09:42:50.493+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,28,"2021-09-28",271,271,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:42:50.493+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"11f56024c53e315c25ca85324932a5d6","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","11f56024c53e315c25ca85324932a5d6",NA,NA,"NO APLICA",NA,"4845823812","11f56024c53e315c25ca85324932a5d6","efe5efdd8c2a665dfd8f4358895bf888","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538667 Reubicación Coordenadas UTM X: 515584 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Rescate-Reubicación",1,"11f56024c53e315c25ca85324932a5d6","Trampeo","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-rescate-reubicación), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845796403","Peromyscus californicus (Gambel, 1848)",31.992151,-116.846131,"cdc,cdround,typstativ,osiic,inmano","ff5b3f2e-4d8c-4c74-b506-244f782be654","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:48.792+00:00","2024-04-17T09:40:11.898+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,7,"2021-09-07",250,250,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:40:11.898+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"163708a625bf784005cc773b076b22f0","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","163708a625bf784005cc773b076b22f0",NA,NA,"NO APLICA",NA,"4845796403","163708a625bf784005cc773b076b22f0","cd445106695ffc96198ac55b639530a3","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538722 Reubicación Coordenadas UTM X: 515573 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Marcado",1,"163708a625bf784005cc773b076b22f0","Perforación: 30","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-marcado), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845796390","Peromyscus californicus (Gambel, 1848)",31.996023,-116.855726,"cdc,cdround,typstativ,osiic,inmano","ff5b3f2e-4d8c-4c74-b506-244f782be654","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:48.792+00:00","2024-04-17T09:40:11.848+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,24,"2021-09-24",267,267,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:40:11.848+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"1af972e12d661531d7daaea77d1bc2f8","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","1af972e12d661531d7daaea77d1bc2f8",NA,NA,"NO APLICA",NA,"4845796390","1af972e12d661531d7daaea77d1bc2f8","cd445106695ffc96198ac55b639530a3","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538667 Reubicación Coordenadas UTM X: 515584 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Marcado",1,"1af972e12d661531d7daaea77d1bc2f8","Perforación: 45","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-marcado), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845796738","Peromyscus californicus (Gambel, 1848)",31.99587,-116.855949,"cdc,cdround,typstativ,osiic,inmano","ff5b3f2e-4d8c-4c74-b506-244f782be654","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:48.792+00:00","2024-04-17T09:40:13.136+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,24,"2021-09-24",267,267,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:40:13.136+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"3a233d1b96b72f6fd3ffc02e806ba523","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","3a233d1b96b72f6fd3ffc02e806ba523",NA,NA,"NO APLICA",NA,"4845796738","3a233d1b96b72f6fd3ffc02e806ba523","cd445106695ffc96198ac55b639530a3","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538667 Reubicación Coordenadas UTM X: 515584 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Marcado",1,"3a233d1b96b72f6fd3ffc02e806ba523","Perforación: 46","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-marcado), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845796714","Peromyscus californicus (Gambel, 1848)",31.992268,-116.845908,"cdc,cdround,typstativ,osiic,inmano","ff5b3f2e-4d8c-4c74-b506-244f782be654","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:48.792+00:00","2024-04-17T09:40:13.052+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,8,"2021-09-08",251,251,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:40:13.052+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"3cf861df829cbf452c83c4635432a10c","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","3cf861df829cbf452c83c4635432a10c",NA,NA,"NO APLICA",NA,"4845796714","3cf861df829cbf452c83c4635432a10c","cd445106695ffc96198ac55b639530a3","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538722 Reubicación Coordenadas UTM X: 515573 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Marcado",1,"3cf861df829cbf452c83c4635432a10c","Perforación: 31","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-marcado), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845823607","Peromyscus californicus (Gambel, 1848)",31.992406,-116.840499,"cdc,cdround,typstativ,osiic,inmano","761b9180-2dc4-4c9c-a097-d79b879e53bb","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:36.665+00:00","2024-04-17T09:42:49.782+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,15,"2021-09-15",258,258,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:42:49.782+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"3d97a78bbb78869ac3f087cf2004a6cc","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","3d97a78bbb78869ac3f087cf2004a6cc",NA,NA,"NO APLICA",NA,"4845823607","3d97a78bbb78869ac3f087cf2004a6cc","efe5efdd8c2a665dfd8f4358895bf888","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3538924 Reubicación Coordenadas UTM X: 515417 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Rescate-Reubicación",1,"3d97a78bbb78869ac3f087cf2004a6cc","Trampeo","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-rescate-reubicación), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
"4845796409","Peromyscus californicus (Gambel, 1848)",31.992196,-116.846014,"cdc,cdround,typstativ,osiic,inmano","ff5b3f2e-4d8c-4c74-b506-244f782be654","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","ff90b050-c256-11db-b71b-b8a03c50a862","MX","EML","2024-04-15T07:05:48.792+00:00","2024-04-17T09:40:11.920+00:00",5,"LIVING_SPECIMEN","PRESENT",2438028,1,44,359,1459,3240723,2437961,2438028,2438028,"Peromyscus californicus (Gambel, 1848)","Animalia","Chordata","Rodentia","Cricetidae","Peromyscus","Peromyscus californicus","Peromyscus","californicus","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Baja california",2021,9,1,"2021-09-01",244,244,"2023-12-07T00:00:00.000+00:00","2024-04-17T09:40:11.920+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"3fc9dd4f8af094374da0cf1a044fcb33","none","none",FALSE,"Base de datos programa de rescate ECA-Liquefaction correspondiente a México","Biól. Estephanie Moreno Santoyo","Biól. Estephanie Moreno Santoyo","WGS84","Mammalia","MX","none","none","LATIN_AMERICA","Mexico","LATIN_AMERICA","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","3fc9dd4f8af094374da0cf1a044fcb33",NA,NA,"NO APLICA",NA,"4845796409","3fc9dd4f8af094374da0cf1a044fcb33","cd445106695ffc96198ac55b639530a3","NO APLICA","ECA",NA,NA,NA,NA,"Peromyscus californicus (Gambel, 1848)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2795","Reubicación Coordenadas UTM Y: 3540321 Reubicación Coordenadas UTM X: 515624 Reubicación Región: 11 R","ENSENADA","es","Event",NA,NA,NA,NA,NA,NA,NA,"Centro Energético La Jovita",NA,NA,NA,NA,NA,"0","Animalia; Chordata; Mammalia; Rodentia; Cricetidae; Peromyscus",NA,"SNIB-Z069-Fauna-Marcado",1,"3fc9dd4f8af094374da0cf1a044fcb33","Perforación: 27","Peromyscus californicus","1848","ratón californiano, ratón de California, ratón de campo","ECA Liquefaction S. de R.L. de C.V.","Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Moreno Santoyo E. 2020. Proyecto de Licuefacción de Gas Natural en Energía Costa Azul. ECA Liquefaction S. de R.L. de C.V. Ensenada, BC. México. Bases de datos SNIB-CONABIO (fauna-marcado), proyecto Z069. Ciudad de México","Peromyscus",NA,NA
